phrase,concept,most_sim_1,score_1,most_sim_2,score_2,most_sim_3,score_3,most_sim_4,score_4,most_sim_5,score_5,most_sim_6,score_6,most_sim_7,score_7,most_sim_8,score_8,most_sim_9,score_9,most_sim_10,score_10
restore,name,revert,0.6190420389175415,backup,0.5965131521224976,restoration,0.5721127390861511,save,0.530722975730896,recover,0.5199643969535828,backed-up,0.518916130065918,reinstate,0.5012145042419434,back-up,0.5011088252067566,recreate,0.49510592222213745,checkpoint,0.48733460903167725
cout,name,endl,0.9006460905075073,cin,0.6323007941246033,cerr,0.6208795309066772,std,0.5707083940505981,wcout,0.5185790657997131,setw,0.48257216811180115,getch,0.4419894814491272,getchar,0.4372248649597168,wcerr,0.4327373504638672,int,0.43250229954719543
show,name,hide,0.5960861444473267,displayed,0.5848076343536377,dialog,0.4769688844680786,messagebox,0.45439857244491577,depict,0.4369046986103058,display,0.43174004554748535,clicked,0.4163205921649933,appear,0.4157424867153168,popup,0.41412949562072754,present,0.4105730652809143
ffi,name,cffi,0.5285193920135498,libffi,0.520732045173645,swig,0.47984910011291504,cython,0.4484773576259613,lua,0.4470250606536865,ctype,0.44501635432243347,dlopen,0.4430713653564453,argtype,0.4361410140991211,bng,0.43084895610809326,ccall,0.42842602729797363
gcount,name,readsome,0.7265069484710693,noskipw,0.5557218790054321,nread,0.5550891160964966,readbyte,0.5442550182342529,streambuffer,0.5431099534034729,eofbit,0.5398224592208862,getline,0.5330055952072144,bytecount,0.5317912697792053,tellg,0.5317462086677551,bytesread,0.531685471534729
ofstream,name,fstream,0.8159838914871216,ifstream,0.8095325231552124,fout,0.6754538416862488,wofstream,0.5986297130584717,outfile,0.5770716667175293,filebuf,0.5741565227508545,rdbuf,0.5645173788070679,ofile,0.5506051778793335,wifstream,0.5285781621932983,fopen,0.5070107579231262
pointer,name,dereferenc,0.6838560700416565,dereference,0.6743824481964111,dereferenced,0.6489621996879578,pointed-to,0.571193516254425,de-referenc,0.5535175800323486,de-reference,0.5134684443473816,pointee,0.4998073875904083,poiner,0.49074143171310425,deference,0.48990124464035034,pointer-to-pointer,0.48938873410224915
find,name,closest,0.5584503412246704,found,0.5331940650939941,npo,0.39027833938598633,couldnt,0.38622063398361206,sought,0.3835059404373169,locate,0.38062816858291626,match,0.3782092332839966,ancestor,0.3721219301223755,finder,0.364732027053833,occurance,0.3642192482948303
struct,name,typedef,0.743277907371521,mystruct,0.5422692894935608,stuct,0.5263028144836426,sizeof,0.5209870338439941,typedefed,0.5060497522354126,uint,0.4950033128261566,typename,0.4787134528160095,typdef,0.4722653031349182,bitfield,0.4699179232120514,unsigned,0.4638948142528534
fpar,name,ipar,0.4354201555252075,ipre,0.42654380202293396,cpar,0.4132794141769409,vtot,0.4066941738128662,nband,0.3985803723335266,nonneg,0.3984212875366211,osize,0.3930617570877075,npt,0.39252710342407227,copyin,0.39208805561065674,ncnt,0.39117592573165894
enno,name,ohlebusch,0.7760305404663086,bingmann,0.5559185743331909,giegerich,0.5481515526771545,esko,0.5455834865570068,jouni,0.5443544387817383,luttenberger,0.5363107323646545,heiner,0.5361023545265198,stoye,0.5320660471916199,karhum,0.5305434465408325,bacher,0.5279759764671326
replacer,name,replace,0.6307079195976257,replacement,0.5898327827453613,regex,0.5029008388519287,replaceall,0.4887635409832001,reviver,0.46663200855255127,subn,0.45823895931243896,newstr,0.45707300305366516,rgx,0.4561450481414795,ireplace,0.4280626177787781,drop-in,0.4213118851184845
init,name,initialize,0.5498490333557129,initialise,0.49347221851348877,initialisation,0.4587717652320862,initalize,0.4498787224292755,inited,0.44965052604675293,initalization,0.44206416606903076,initwith,0.4385543465614319,initialization,0.43250563740730286,intialize,0.4250516891479492,autorelease,0.4241568446159363
ftype,name,filetype,0.5239542722702026,finfo,0.44770464301109314,ptype,0.43054333329200745,declaim,0.4248722791671753,pathext,0.413637638092041,fileinfo,0.41309934854507446,assoc,0.4104177951812744,fimg,0.3977619707584381,htype,0.3973510265350342,etype,0.39053767919540405
bno,name,cgy,0.4951466917991638,ufj,0.4917124807834625,wlt,0.4907889664173126,jno,0.4656427502632141,axg,0.4646795094013214,tyb,0.46344247460365295,vbq,0.4606780707836151,ahj,0.46050047874450684,eqd,0.45672646164894104,nqv,0.45652419328689575
getpid,name,getppid,0.7836980819702148,waitpid,0.6760596036911011,pid,0.6478937864303589,ppid,0.6397297382354736,wexitstatu,0.628434419631958,childpid,0.6266419887542725,mypid,0.6168776154518127,usleep,0.605129599571228,getpgrp,0.5885273218154907,sigusr,0.5855988264083862
writen,name,writt,0.654992938041687,writed,0.6468656659126282,wirte,0.5437150597572327,write,0.5079065561294556,writte,0.44262057542800903,wite,0.41159170866012573,bufferedwriter,0.39079397916793823,wriiten,0.3855708837509155,readn,0.3800331652164459,writted,0.3712186813354492
usage,name,useage,0.5732386112213135,utilization,0.5279965996742249,consumption,0.5259405374526978,footprint,0.476998895406723,texa,0.4644002914428711,skyrocket,0.45787835121154785,utilisation,0.45434725284576416,consuption,0.4451131224632263,cpu,0.4444722533226013,boston,0.43941575288772583
mutex,name,semaphore,0.7549556493759155,lock,0.7128455638885498,spinlock,0.6697695851325989,unlock,0.6333313584327698,rwlock,0.6030123233795166,sempahore,0.5631201267242432,mtx,0.5586994886398315,mymutex,0.5528820753097534,semaphor,0.5499000549316406,locker,0.54930180311203
Change,name,chnage,0.635568380355835,chage,0.609088659286499,chaged,0.5130833983421326,notify,0.5003373622894287,update,0.4898715019226074,modify,0.4599035382270813,recalculate,0.4552587866783142,adjustment,0.45252135396003723,cahnge,0.4502415359020233,onchange,0.43422427773475647
string,name,strung,0.7581015825271606,piec,0.6894699335098267,cobbl,0.6820880770683289,cobble,0.6461860537528992,mashed,0.6128714084625244,pieced,0.6066547632217407,cobbled,0.6062584519386292,slapped,0.5694549083709717,together,0.5646836757659912,clumped,0.5561119318008423
read,name,write,0.694058895111084,reader,0.5220531821250916,readline,0.5091309547424316,fread,0.49732446670532227,gcount,0.49431872367858887,stream,0.4809674620628357,readbyte,0.47658681869506836,stdin,0.47508567571640015,nbyte,0.468791663646698,readsome,0.4648513197898865
Maximum,name,minimum,0.8629345893859863,exceed,0.6951806545257568,maximal,0.615425705909729,max,0.6053431034088135,allowable,0.5504106879234314,minumum,0.5086684226989746,limit,0.5015414953231812,threshold,0.48731529712677,average,0.46748965978622437,exces,0.4581814706325531
number,name,digit,0.5317562818527222,num,0.518875002861023,nubmer,0.5138365030288696,total,0.49982893466949463,integer,0.49753230810165405,nuber,0.4957188665866852,three-digit,0.4912540912628174,count,0.4722478687763214,interger,0.46940064430236816,qlcd,0.4477492570877075
Bad,name,good,0.6382207870483398,terrible,0.5954669713973999,horrible,0.49483177065849304,rare,0.4788449704647064,worst-case,0.46283087134361267,best,0.44501784443855286,exec,0.42638230323791504,well,0.42111992835998535,inappropriate,0.41809535026550293,unacceptable,0.4165436625480652
Superblock,name,inode,0.5442519783973694,hyperblock,0.5410886406898499,super-block,0.5174636244773865,treegion,0.5161639451980591,i-node,0.5037568807601929,sub-block,0.4780024290084839,subblock,0.4766056537628174,btrf,0.4468803405761719,yaff,0.4256914258003235,dentry,0.41303789615631104
Filesystem,name,file-system,0.7631102800369263,ntf,0.6458463668823242,disk,0.6266437768936157,mount,0.6104851365089417,inode,0.5954209566116333,on-disk,0.582934558391571,btrf,0.5753000974655151,filestore,0.5701372623443604,directory,0.5493507385253906,hdf,0.5491844415664673
bar,name,horrify,0.4496656060218811,unho,0.42928263545036316,diabolical,0.4219633936882019,blowout,0.41337138414382935,ever-present,0.40245527029037476,stuxnet,0.4013964533805847,overengineer,0.3975062072277069,plague,0.39695149660110474,vile,0.39475923776626587,caper,0.3937184512615204
memcpy,name,memset,0.7044275999069214,sizeof,0.6697679758071899,memmove,0.6683136224746704,memcopy,0.6434393525123596,malloc,0.6350575685501099,strncpy,0.589000940322876,strcpy,0.5839333534240723,calloc,0.5725713968276978,memcmp,0.5480200052261353,cuda,0.5405659675598145
ctime,name,mtime,0.7433357238769531,localtime,0.7302435636520386,gmtime,0.6944466233253479,atime,0.6737672090530396,utime,0.6400165557861328,strftime,0.6177074313163757,getmtime,0.586474597454071,rawtime,0.5862882733345032,ftime,0.5861761569976807,timeinfo,0.5860227942466736
ifstream,name,fstream,0.812760591506958,ofstream,0.8095325231552124,getline,0.639075517654419,wifstream,0.5822016000747681,ifile,0.5779412388801575,istream,0.576296329498291,fopen,0.5547122955322266,infile,0.5463002920150757,istringstream,0.5416401624679565,seekg,0.540336012840271
Width,name,height,0.7267457246780396,margin,0.5529435276985168,style,0.5058954954147339,pad,0.4990198612213135,border,0.49332863092422485,center,0.4874740242958069,size,0.4748416244983673,left,0.46833541989326477,widht,0.46493640542030334,color,0.46396949887275696
dname,name,deptno,0.6719011068344116,dno,0.6226253509521484,sname,0.6125603914260864,mgrssn,0.6038750410079956,deptid,0.5960266590118408,ename,0.5855833888053894,dnumber,0.5769726634025574,deptname,0.5756855607032776,dnum,0.5569602847099304,empno,0.5442467927932739
sstream,name,iomanip,0.7307924032211304,stringstream,0.713516116142273,iostream,0.7052175402641296,ostringstream,0.6620306968688965,cstdlib,0.6606936454772949,istringstream,0.6469853520393372,cstdio,0.5973498821258545,stdexcept,0.5765855312347412,cctype,0.5719257593154907,fstream,0.5606265068054199
remove,name,removal,0.5906837582588196,add,0.556759238243103,delete,0.5451405048370361,re-add,0.5239845514297485,unneeded,0.4774608910083771,superview,0.4640027582645416,readd,0.4589959979057312,unwanted,0.45406612753868103,erase,0.44549837708473206,extraneou,0.4406595826148987
Process,name,procces,0.6049385666847229,pid,0.5132632255554199,sub-process,0.49639278650283813,spawn,0.49286943674087524,kill,0.49086111783981323,proccess,0.46453821659088135,multiprocess,0.4575711488723755,wait,0.4563872516155243,processor,0.45013582706451416,proce,0.44208675622940063
vector,name,vect,0.628350555896759,matrix,0.5969705581665039,matrice,0.5076957941055298,m-dimensional,0.49895554780960083,n-dimensional,0.49679112434387207,k-dimensional,0.49077317118644714,scalar,0.481212854385376,dot-product,0.4770868420600891,l-dimensional,0.4765247106552124,sub-vector,0.46542930603027344
readn,name,nsent,0.5558463335037231,nwrite,0.5415514707565308,byteswritten,0.5375521779060364,bytecount,0.5297472476959229,wset,0.5164318084716797,aiocb,0.5157262086868286,readp,0.5143093466758728,t-operation,0.5124543905258179,readj,0.5074476003646851,readlen,0.5063710808753967
mode,name,promiscuou,0.48166120052337646,enable,0.46442681550979614,full-screen,0.4628358483314514,non-edit,0.44346824288368225,kiosk,0.4234091341495514,doze,0.4102728068828583,disable,0.40968120098114014,swsurface,0.39783337712287903,envf,0.3929313123226166,lanscape,0.392435222864151
kill,name,shut,0.6652278900146484,pkill,0.6150374412536621,sigkill,0.6099891662597656,restart,0.6092344522476196,killer,0.6042210459709167,hang,0.591106653213501,killall,0.5897801518440247,sigterm,0.5737154483795166,dead,0.5720863342285156,sighup,0.5634545683860779
strcmp,name,strncmp,0.8099970817565918,strcasecmp,0.6836259961128235,stricmp,0.6532447934150696,strchr,0.6363987922668457,memcmp,0.6337488889694214,strstr,0.6226006746292114,strlen,0.6177571415901184,strcpy,0.5975103974342346,strncasecmp,0.596062958240509,sscanf,0.5635167956352234
force,name,brute,0.5196656584739685,forceful,0.478397011756897,unless,0.4426940381526947,torque,0.4423251748085022,recalculation,0.41980335116386414,exerted,0.4141082167625427,whenever,0.4085090458393097,rigidbody,0.40431514382362366,repulsive,0.39761611819267273,either,0.39716750383377075
moden,name,atwood,0.5616340637207031,sqlservercentral,0.5385778546333313,itzik,0.5295175313949585,pinal,0.5069587230682373,sharkey,0.49896350502967834,cullough,0.4581381380558014,guthrie,0.4516031742095947,attwood,0.44850024580955505,quassnoi,0.4467393755912781,levithan,0.4417273700237274
dump,name,dumped,0.633785605430603,dmp,0.5019881129264832,vardump,0.49943190813064575,dumper,0.4886590242385864,dumpfile,0.4672517776489258,pickle,0.4634370505809784,mysqldump,0.462620347738266,jstack,0.4564949870109558,procdump,0.4476146101951599,heapdump,0.4348977208137512
Create,name,creation,0.5380043983459473,new,0.5128962993621826,craete,0.4600924253463745,instance,0.45724382996559143,crated,0.430819571018219,pre-created,0.4172700345516205,instantiate,0.4022673964500427,factory,0.3985854983329773,instanciate,0.37708020210266113,creator,0.374925434589386
past,name,decade,0.5700644254684448,today,0.5679012537002563,recent,0.5620290637016296,week,0.5047193765640259,stuck,0.48952022194862366,battl,0.48242995142936707,progress,0.48010876774787903,historical,0.4799092710018158,tomorrow,0.4775512218475342,experience,0.47605544328689575
Source,name,alt,0.49566417932510376,dest,0.49205586314201355,destination,0.4682613015174866,dst,0.46414774656295776,souce,0.46368178725242615,png,0.45915400981903076,target,0.45764970779418945,sourc,0.4218457341194153,ource,0.4184086322784424,soure,0.41806650161743164
lno,name,lye,0.5526400804519653,fno,0.5297244787216187,hlo,0.5158988237380981,rrz,0.4977083206176758,kuf,0.4916209280490875,egq,0.48223114013671875,cno,0.47803211212158203,wzr,0.4777950942516327,axh,0.4775715470314026,qgo,0.4764989912509918
flush,name,fsync,0.5168019533157349,unflushed,0.49876099824905396,close,0.4951278567314148,stdout,0.4917784333229065,buffer,0.4760100841522217,flusher,0.47059527039527893,write,0.4655204713344574,fflush,0.46518340706825256,auto-flush,0.45215901732444763,shutdown,0.4398803412914276
fail,name,succeed,0.7999725341796875,failure,0.7739881277084351,error,0.6473850011825562,aborted,0.6218760013580322,successful,0.6213036775588989,unsuccessful,0.6077914237976074,attempt,0.5815856456756592,abort,0.5764080286026001,invalid,0.5651474595069885,faile,0.5366941690444946
operation,name,opertion,0.5609659552574158,opeartion,0.531444787979126,opration,0.49668821692466736,perform,0.4842240512371063,atomic,0.464679479598999,suboperation,0.46271222829818726,opertaion,0.460380882024765,arithmetic,0.4348923861980438,compare-and-set,0.4325317144393921,bitwise,0.430467426776886
Copy,name,paste,0.5802969932556152,copyed,0.5142351388931274,deepcopy,0.5031003355979919,deep-copy,0.5010987520217896,overwrite,0.4665497839450836,coppied,0.46201932430267334,temporary,0.45649755001068115,copier,0.4563709497451782,clone,0.45424535870552063,pastespecial,0.4529542326927185
tmp,name,temp,0.5748913288116455,tmpdir,0.5034430623054504,dir,0.49364036321640015,tempfile,0.48853737115859985,tmpfile,0.47255071997642517,mkdir,0.4537023901939392,mnt,0.4302458167076111,mktemp,0.42590752243995667,file,0.4247578978538513,workdir,0.42243465781211853
filen,name,ikke,0.6138045787811279,kunne,0.5845143795013428,blev,0.5700698494911194,eller,0.5680567622184753,skal,0.5489829778671265,namn,0.5448322296142578,skriv,0.5408986806869507,databasen,0.5382972955703735,vinnare,0.5318292379379272,indhold,0.5212859511375427
seekg,name,tellg,0.8580799698829651,seekp,0.8318620324134827,tellp,0.6773584485054016,streampo,0.6674842238426208,fseek,0.6623343229293823,beg,0.649077832698822,ftell,0.6307973861694336,ifstream,0.5403361320495605,fstream,0.5276030898094177,memblock,0.5228277444839478
mydump-34backup,name,dumpall,0.664122462272644,dbdump,0.6557937860488892,sqlfile,0.6202903985977173,mysqlimport,0.596566379070282,mydatabasename,0.5926718711853027,sqldump,0.5823318958282471,backupfile,0.5814917683601379,mysqldump,0.5735551714897156,mybackup,0.5707778930664062,dbbackup,0.5678167939186096
access,name,acces,0.6994168162345886,reside,0.539972722530365,acess,0.5324935913085938,read-on,0.5169357061386108,acce,0.5164923667907715,accessible,0.49534842371940613,accesed,0.4750496745109558,accessable,0.4483608901500702,accesible,0.4225967526435852,file-system,0.42073386907577515
cassert,name,cstddef,0.7201868891716003,cstdlib,0.6689566373825073,iostream,0.6217528581619263,stdexcept,0.6171760559082031,cstdio,0.6021711826324463,cstdint,0.5952394008636475,sstream,0.5604221820831299,cstdarg,0.541954755783081,stddef,0.5365380048751831,climit,0.5336350202560425
dblist,name,rawlist,0.40394362807273865,dbpas,0.39823275804519653,sqldatum,0.39230436086654663,listname,0.3879014253616333,dataname,0.375476598739624,mysqlhost,0.37529346346855164,tablelist,0.37455785274505615,listdatum,0.37046486139297485,entrylist,0.37032923102378845,hostlist,0.3694729804992676
sprintf,name,strcat,0.6826204061508179,snprintf,0.6712425947189331,strlen,0.6049239635467529,vsprintf,0.5318549871444702,fmt,0.5275236368179321,sscanf,0.5272685289382935,strcpy,0.5258013010025024,itoa,0.5124001502990723,atoi,0.4963415861129761,strncpy,0.4880124032497406
print,name,prinln,0.44563430547714233,printout,0.4430104196071625,cout,0.42359721660614014,output,0.41864925622940063,printl,0.4140865206718445,fmt,0.4129340648651123,sprintf,0.4091792106628418,putchar,0.40765810012817383,repr,0.3999367952346802,fmtstr,0.3994347155094147
progress,name,gradual,0.6229919195175171,continual,0.6163443326950073,pace,0.5961639881134033,steadi,0.5960730910301208,evolf,0.5864988565444946,evolve,0.5840452313423157,rapid,0.5572976469993591,ongo,0.5121530294418335,progressive,0.49930131435394287,untill,0.4968188405036926
locate,name,reside,0.7394704818725586,vicinity,0.509124755859375,within,0.4947991967201233,nearby,0.4861551523208618,resided,0.48113250732421875,situate,0.4649777114391327,lie,0.4525943994522095,designate,0.4441859722137451,place,0.4433716833591461,relocate,0.44007712602615356
process,name,procces,0.6049385666847229,pid,0.5132632255554199,sub-process,0.49639278650283813,spawn,0.49286943674087524,kill,0.49086111783981323,proccess,0.46453821659088135,multiprocess,0.4575711488723755,wait,0.4563872516155243,processor,0.45013582706451416,proce,0.44208675622940063
Youre,name,dunno,0.6378183364868164,cuz,0.600762128829956,wouldnt,0.5898343324661255,propab,0.5754011869430542,waht,0.5746902823448181,youll,0.544934868812561,ofcourse,0.5438926219940186,becouse,0.5296524167060852,definate,0.5292849540710449,wanna,0.5275495052337646
iostream,name,sstream,0.7052175998687744,stdio,0.7033963203430176,cstdio,0.6988261938095093,cstdlib,0.6796497106552124,iomanip,0.634530246257782,cassert,0.6217527985572815,stdafx,0.5836257934570312,stdlib,0.5397884845733643,fstream,0.5377158522605896,std,0.5279458165168762
opertaion,name,opration,0.6709078550338745,opeartion,0.6680604815483093,opertion,0.6461879014968872,perfrom,0.595166802406311,peform,0.5332992672920227,perfom,0.522583544254303,preform,0.5067123174667358,sub-operation,0.5016244649887085,operaton,0.4847722053527832,curd,0.48151397705078125
Directory,name,subdirectory,0.7740349769592285,folder,0.7306293249130249,sub-directory,0.7273125052452087,dir,0.6742985248565674,direcotry,0.6375871300697327,directoy,0.6154486536979675,subfolder,0.6138089895248413,file,0.6018404960632324,direcory,0.595805287361145,symlink,0.5921971797943115
mytest-,name,testme,0.6189016699790955,testit,0.5544393062591553,testtest,0.5342833995819092,test,0.5303550362586975,foobar,0.5177823305130005,testfile,0.5158939957618713,testdatum,0.500104546546936,helloworld,0.4990790784358978,testlib,0.4885965883731842,testclas,0.4846794605255127
change,name,chnage,0.635568380355835,chage,0.609088659286499,chaged,0.5130833983421326,notify,0.5003373622894287,update,0.4898715019226074,modify,0.4599035382270813,recalculate,0.4552587866783142,adjustment,0.45252135396003723,cahnge,0.4502415359020233,onchange,0.43422427773475647
search,name,searchfilter,0.29176437854766846,searche,0.2716723084449768,serch,0.2505137324333191,searchlist,0.23414520919322968,partial-match,0.22648221254348755,numerate,0.22390930354595184,searchphrase,0.22388151288032532,searchname,0.22114159166812897,querytext,0.2180955857038498,deat,0.21734260022640228
newpwd,name,newpas,0.7312540411949158,oldpas,0.7218374013900757,newpassword,0.6650083065032959,npassword,0.6613011956214905,newpw,0.656316876411438,confirmpas,0.6300841569900513,psswd,0.6264239549636841,passowrd,0.626304030418396,oldpassword,0.6258479952812195,cpwd,0.6232529878616333
Dump,name,dumped,0.633785605430603,dmp,0.5019881129264832,vardump,0.49943190813064575,dumper,0.4886590242385864,dumpfile,0.4672517776489258,pickle,0.4634370505809784,mysqldump,0.462620347738266,jstack,0.4564949870109558,procdump,0.4476146101951599,heapdump,0.4348977208137512
showfile,name,jasperforge,0.5229434967041016,atid,0.520232081413269,doku,0.4907119870185852,phpclass,0.47604188323020935,freshmeat,0.4735654294490814,showthread,0.4491695165634155,viewtopic,0.4442368447780609,viewforum,0.44148051738739014,goup,0.4382137060165405,getgroup,0.4304876923561096
data,name,mydatum,0.4913056790828705,raw,0.4289878308773041,dset,0.4279156029224396,mdatum,0.42510223388671875,json,0.4218761920928955,newdatum,0.4175471067428589,alldatum,0.4144230782985687,tabular,0.41018083691596985,getdatum,0.40126800537109375,yourdatum,0.39535319805145264
